"ONTOLOGY","ID","Description","GeneRatio_num","GeneRatio_den","BgRatio_num","BgRatio_den","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","EntrezID","Count","GeneRatio_val","BgRatio_val","Gene_Symbol","Ensembl ID","Pvalue","LogFC","origem"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"8224",48,0.136363636363636,0.0981697171381032,"SYN3","ENSG00000185666",7.24854314383064e-14,-37.4482284706515,"Delorey_Endothelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"8224",48,0.136363636363636,0.0981697171381032,"SYN3","ENSG00000185666",4.58748956951306e-17,-19.220561589921,"Izar_Endothelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5579",48,0.136363636363636,0.0981697171381032,"PRKCB","ENSG00000166501",6.47351776315429e-10,9.67749878752461,"Izar_tCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3643",48,0.136363636363636,0.0981697171381032,"INSR","ENSG00000171105",4.47648701351832e-12,-20.470795274266,"Izar_Endothelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2534",48,0.136363636363636,0.0981697171381032,"FYN","ENSG00000010810",0,-16.6658285422622,"BOST_tCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"54986",48,0.136363636363636,0.0981697171381032,"ULK4","ENSG00000168038",6.56849754886388e-194,-24.8672019164083,"Izar_Fibroblasts.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5578",48,0.136363636363636,0.0981697171381032,"PRKCA","ENSG00000154229",0.0025233546085089,12.6994610958324,"Izar_Neuronal.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5578",48,0.136363636363636,0.0981697171381032,"PRKCA","ENSG00000154229",0,-15.4903795870492,"Delorey_Unknown.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"23250",48,0.136363636363636,0.0981697171381032,"ATP11A","ENSG00000068650",0,-25.1789440131089,"BOST_Neutrophils.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"23347",48,0.136363636363636,0.0981697171381032,"SMCHD1","ENSG00000101596",0,-20.5282734742241,"BOST_tCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"23347",48,0.136363636363636,0.0981697171381032,"SMCHD1","ENSG00000101596",1.30828551496328e-13,9.87392264545102,"Izar_tCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7150",48,0.136363636363636,0.0981697171381032,"TOP1","ENSG00000198900",3.56682074788641e-48,-24.5742884286238,"BOST_Unknown.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3709",48,0.136363636363636,0.0981697171381032,"ITPR2","ENSG00000123104",1.30803731786129e-29,-29.2464186875996,"BOST_bCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"84239",48,0.136363636363636,0.0981697171381032,"ATP13A4","ENSG00000127249",2.71378200079261e-291,-52.779259780822,"BOST_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"84239",48,0.136363636363636,0.0981697171381032,"ATP13A4","ENSG00000127249",6.02222508969503e-28,-25.3422607200177,"Izar_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"659",48,0.136363636363636,0.0981697171381032,"BMPR2","ENSG00000204217",7.72147978727202e-06,-19.3116644828974,"Delorey_Endothelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"659",48,0.136363636363636,0.0981697171381032,"BMPR2","ENSG00000204217",1.02010690788966e-55,-14.3188644551615,"Izar_Endothelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57551",48,0.136363636363636,0.0981697171381032,"TAOK1","ENSG00000160551",0.0342930031801158,44.9851055062697,"LIAO_bCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57551",48,0.136363636363636,0.0981697171381032,"TAOK1","ENSG00000160551",0,115.69971147984,"LIAO_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57551",48,0.136363636363636,0.0981697171381032,"TAOK1","ENSG00000160551",0,90.326019907065,"LIAO_Macrophages.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"72",48,0.136363636363636,0.0981697171381032,"ACTG2","ENSG00000163017",4.92724189390464e-11,31.9221549486208,"Kropski_SmoothMuscle.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"488",48,0.136363636363636,0.0981697171381032,"ATP2A2","ENSG00000174437",2.79123951491955e-37,-14.0414816744518,"Izar_Macrophages.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"59",48,0.136363636363636,0.0981697171381032,"ACTA2","ENSG00000107796",3.88427612572263e-21,-70.509192946409,"Kropski_SmoothMuscle.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57194",48,0.136363636363636,0.0981697171381032,"ATP10A","ENSG00000206190",0,-20.8477255849421,"BOST_Macrophages.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3815",48,0.136363636363636,0.0981697171381032,"KIT","ENSG00000157404",1.37635429440466e-17,-11.9058654866375,"BOST_Mast.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9445",48,0.136363636363636,0.0981697171381032,"ITM2B","ENSG00000136156",1.20388452339482e-77,-31.8479820429933,"Xu_Endothelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3248",48,0.136363636363636,0.0981697171381032,"HPGD","ENSG00000164120",4.24547744468038e-06,86.1764285186561,"Xu_Mast.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2182",48,0.136363636363636,0.0981697171381032,"ACSL4","ENSG00000068366",1.51029923314835e-97,-28.8240564448536,"BOST_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2182",48,0.136363636363636,0.0981697171381032,"ACSL4","ENSG00000068366",3.13663179731755e-185,-21.8014843130453,"Delorey_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2182",48,0.136363636363636,0.0981697171381032,"ACSL4","ENSG00000068366",1.09482824364049e-77,-57.6131857999981,"Izar_Fibroblasts.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2182",48,0.136363636363636,0.0981697171381032,"ACSL4","ENSG00000068366",1.07530291615319e-08,-13.8935135858005,"BOST_RBC.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2182",48,0.136363636363636,0.0981697171381032,"ACSL4","ENSG00000068366",0,-12.1478428334057,"Delorey_Unknown.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7184",48,0.136363636363636,0.0981697171381032,"HSP90B1","ENSG00000166598",2.90053251772824e-181,52.2420019661447,"Izar_bCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7184",48,0.136363636363636,0.0981697171381032,"HSP90B1","ENSG00000166598",2.26777367060748e-83,-155.539263981178,"LIAO_bCells.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7184",48,0.136363636363636,0.0981697171381032,"HSP90B1","ENSG00000166598",2.90144630048837e-17,103.852390823769,"Xu_Fibroblasts.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7184",48,0.136363636363636,0.0981697171381032,"HSP90B1","ENSG00000166598",2.33376237118134e-12,449.046160040981,"Xu_Plasma.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"1719",48,0.136363636363636,0.0981697171381032,"DHFR","ENSG00000228716",0,134.584134191591,"Delorey_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"1719",48,0.136363636363636,0.0981697171381032,"DHFR","ENSG00000228716",0,119.871093297621,"Delorey_Monocytes.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"6098",48,0.136363636363636,0.0981697171381032,"ROS1","ENSG00000047936",2.012377985588e-235,-26.8108096444777,"BOST_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"6098",48,0.136363636363636,0.0981697171381032,"ROS1","ENSG00000047936",0,-22.1021082596481,"Delorey_Epithelial.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9619",48,0.136363636363636,0.0981697171381032,"ABCG1","ENSG00000160179",9.43560733094769e-26,-27.0956533731354,"BOST_Macrophages.csv"
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9619",48,0.136363636363636,0.0981697171381032,"ABCG1","ENSG00000160179",2.61130400747362e-68,-27.9191268537296,"Delorey_Macrophages.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5592",15,0.0426136363636364,0.0249584026622296,"PRKG1","ENSG00000185532",0.0003740717536894,-34.0065933082147,"BOST_Endothelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5592",15,0.0426136363636364,0.0249584026622296,"PRKG1","ENSG00000185532",1.01380275491691e-20,75.6196418927652,"Delorey_Endothelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5592",15,0.0426136363636364,0.0249584026622296,"PRKG1","ENSG00000185532",0,-67.1633213446328,"BOST_Fibroblasts.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5218",15,0.0426136363636364,0.0249584026622296,"CDK14","ENSG00000058091",0,-15.293023276982,"BOST_Neutrophils.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"120892",15,0.0426136363636364,0.0249584026622296,"LRRK2","ENSG00000188906",1.74179506961601e-196,-63.0462919903306,"BOST_Epithelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"120892",15,0.0426136363636364,0.0249584026622296,"LRRK2","ENSG00000188906",1.9302099326206e-07,-18.4989561722291,"BOST_Neutrophils.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"120892",15,0.0426136363636364,0.0249584026622296,"LRRK2","ENSG00000188906",1.10713301594383e-05,-8.08242536986328,"BOST_RBC.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5583",15,0.0426136363636364,0.0249584026622296,"PRKCH","ENSG00000027075",0,-15.0966375617631,"BOST_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"814",15,0.0426136363636364,0.0249584026622296,"CAMK4","ENSG00000152495",2.03355632871969e-05,59.5665895750261,"Delorey_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"814",15,0.0426136363636364,0.0249584026622296,"CAMK4","ENSG00000152495",4.61680969688295e-08,11.9859703183718,"Izar_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"23043",15,0.0426136363636364,0.0249584026622296,"TNIK","ENSG00000154310",0,-10.5327177184357,"Delorey_Unknown.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"1956",15,0.0426136363636364,0.0249584026622296,"EGFR","ENSG00000146648",2.07889167512396e-153,-28.8885927676138,"Delorey_Fibroblasts.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"1956",15,0.0426136363636364,0.0249584026622296,"EGFR","ENSG00000146648",0,-24.0249465505029,"BOST_Neutrophils.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",6.17660632812398e-36,-21.813329581066,"Delorey_bCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",4.39414361746203e-100,-13.5538184735028,"Izar_bCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",3.91603431550322e-168,-43.9106034061107,"BOST_Epithelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",2.84434162637769e-29,-30.9842472530729,"Delorey_Epithelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",5.37760164245164e-52,-27.0061532348873,"Izar_Epithelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",1.83301062032846e-267,-46.8464786092225,"Delorey_Monocytes.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",5.01298102078923e-165,-18.092509082481,"BOST_Neutrophils.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",1.59025273135214e-08,-12.5588630485431,"BOST_RBC.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",0,-15.6851814240248,"BOST_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",2.04380953482453e-12,-13.9864322681449,"Delorey_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",1.86779869911517e-24,-10.7451857553582,"Izar_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296,"CAMK1D","ENSG00000183049",1.76050069364801e-77,-52.5455780515418,"BOST_Unknown.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"55589",15,0.0426136363636364,0.0249584026622296,"BMP2K","ENSG00000138756",3.63290097612482e-14,10.453378735718,"Izar_Mast.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5579",15,0.0426136363636364,0.0249584026622296,"PRKCB","ENSG00000166501",6.47351776315429e-10,9.67749878752461,"Izar_tCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"54986",15,0.0426136363636364,0.0249584026622296,"ULK4","ENSG00000168038",6.56849754886388e-194,-24.8672019164083,"Izar_Fibroblasts.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5578",15,0.0426136363636364,0.0249584026622296,"PRKCA","ENSG00000154229",0.0025233546085089,12.6994610958324,"Izar_Neuronal.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5578",15,0.0426136363636364,0.0249584026622296,"PRKCA","ENSG00000154229",0,-15.4903795870492,"Delorey_Unknown.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"7150",15,0.0426136363636364,0.0249584026622296,"TOP1","ENSG00000198900",3.56682074788641e-48,-24.5742884286238,"BOST_Unknown.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"659",15,0.0426136363636364,0.0249584026622296,"BMPR2","ENSG00000204217",7.72147978727202e-06,-19.3116644828974,"Delorey_Endothelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"659",15,0.0426136363636364,0.0249584026622296,"BMPR2","ENSG00000204217",1.02010690788966e-55,-14.3188644551615,"Izar_Endothelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57551",15,0.0426136363636364,0.0249584026622296,"TAOK1","ENSG00000160551",0.0342930031801158,44.9851055062697,"LIAO_bCells.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57551",15,0.0426136363636364,0.0249584026622296,"TAOK1","ENSG00000160551",0,115.69971147984,"LIAO_Epithelial.csv"
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57551",15,0.0426136363636364,0.0249584026622296,"TAOK1","ENSG00000160551",0,90.326019907065,"LIAO_Macrophages.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"9223",55,0.15625,0.118136439267887,"MAGI1","ENSG00000151276",2.22879367534361e-08,96.9528946589327,"Delorey_Neuronal.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"9223",55,0.15625,0.118136439267887,"MAGI1","ENSG00000151276",2.34513233365517e-79,-7.03573371802791,"BOST_RBC.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"861",55,0.15625,0.118136439267887,"RUNX1","ENSG00000159216",7.31401476138095e-276,72.0263574322349,"Izar_Fibroblasts.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"861",55,0.15625,0.118136439267887,"RUNX1","ENSG00000159216",0,-21.8470559334032,"BOST_Macrophages.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"861",55,0.15625,0.118136439267887,"RUNX1","ENSG00000159216",0,-16.4926171938374,"BOST_Neutrophils.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"861",55,0.15625,0.118136439267887,"RUNX1","ENSG00000159216",1.29030717216879e-130,-17.7729326402756,"BOST_Unknown.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5592",55,0.15625,0.118136439267887,"PRKG1","ENSG00000185532",0.0003740717536894,-34.0065933082147,"BOST_Endothelial.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5592",55,0.15625,0.118136439267887,"PRKG1","ENSG00000185532",1.01380275491691e-20,75.6196418927652,"Delorey_Endothelial.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5592",55,0.15625,0.118136439267887,"PRKG1","ENSG00000185532",0,-67.1633213446328,"BOST_Fibroblasts.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"2321",55,0.15625,0.118136439267887,"FLT1","ENSG00000102755",0.0046436403495703,-38.0815433107551,"BOST_Endothelial.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"2321",55,0.15625,0.118136439267887,"FLT1","ENSG00000102755",7.24761678076425e-215,56.8718954431605,"Delorey_Endothelial.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"9693",55,0.15625,0.118136439267887,"RAPGEF2","ENSG00000109756",1.04107942144176e-14,-24.9173481377547,"BOST_bCells.csv"
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5144",55,0.15625,0.118136439267887,"PDE4D","ENSG00000113448",0.0100004332637229,-32.2596716191087,"BOST_Endothelial.csv"
